id,eng_title,rom_title,status,start_date,scored_10_count,scored_20_count,scored_30_count,scored_40_count,scored_50_count,scored_60_count,scored_70_count,scored_80_count,scored_90_count,scored_100_count,status_CURRENT_count,status_PLANNING_count,status_COMPLETED_count,status_DROPPED_count,status_PAUSED_count,favorites,source,Romance,country,School,Shoujo,Bullying,Female Protagonist,Archery,Heterosexual,end_date,Total_Main_Roles,Total_Supporting_Roles,Female_Supporting_Roles,Action,Horror,Supernatural,Vampire,Werewolf,Male Protagonist,Primarily Male Cast,Guns,Shounen,Foreign,Historical,War,relation_ADAPTATION,relationmedia_ANIME,relation_SEQUEL,relationmedia_MANGA,Fantasy,Slice of Life,Monster Girl,Centaur,Primarily Female Cast,Politics,Seinen,Satire,Kemonomimi,Terrorism,Nekomimi,Youkai,LGBTQ+ Themes,Yuri,Mythology,Aliens,Gore,Slavery,Nudity,Shrine Maiden,Urban Fantasy,Cute Girls Doing Cute Things,Female_Main_Roles,Comedy,Drama,Gyaru,Reincarnation,Magic,Dragons,Time Skip,Full Color,Sci-Fi,Crossdressing,Super Power,Gender Bending,Post-Apocalyptic,Time Manipulation,Robots,relation_SIDE_STORY,relation_PREQUEL,Afterlife,Swordplay,Ghost,relation_ALTERNATIVE,Total_Background_Roles,Boys' Love,Primarily Teen Cast,Tsundere,Love Triangle,Adventure,Mystery,Alchemy,relation_PARENT,Adoption,Hikikomori,relation_OTHER,Music,Josei,Primarily Adult Cast,Work,Musical,Cult,Detective,Food,Outdoor,Age Gap,Educational,relation_CHARACTER,Anthology,Iyashikei,Kuudere,Marriage,Primarily Child Cast,Suicide,Teacher,4-koma,Achronological Order,Chibi,Delinquents,Virtual World,Video Games,Age Regression,Necromancy,Disability,Elf,Episodic,relation_SPIN_OFF,Coming of Age,Demons,Yandere,Religion,Monster Boy,Tragedy,Twins,Shapeshifting,Maids,Arranged Marriage,Estranged Family,Found Family,Travel,Male Harem,Isekai,Otaku Culture,Gods,Female Harem,Ecchi,Martial Arts,Crossover,Alternate Universe,Artificial Intelligence,Tanned Skin,Skeleton,Autobiographical,Language Barrier,Slapstick,Surreal Comedy,Psychological,Writing,Samurai,Anthropomorphism,Kaiju,Office Lady,Family Life,Anti-Hero,Witch,School Club,Ensemble Cast,Revenge,Mecha,Ninja,Henshin,Mermaid,Animals,Survival,Idol,Military,Tanks,Bisexual,Acting,Zombie,Urban,Mafia,Sports,Baseball,Amnesia,Fairy Tale,Body Horror,Meta,Medicine,Dancing,Assassins,Memory Manipulation,Motorcycles,Cosplay,Parody,Bar,Angels,Thriller,Photography,Tomboy,Crime,Prison,Oiran,Orphan,Aviation,Rural,Royal Affairs,Villainess,College,Conspiracy,Desert,Mahou Shoujo,Criminal Organization,Philosophy,Dissociative Identities,E-Sports,Polyamorous,Wuxia,Cannibalism,Butler,Fugitive,POV,Ojou-sama,No Dialogue,Fairy,Cosmic Horror,Drugs,Drawing,Clone,Goblin,Femboy,Super Robot,Space Opera,Tokusatsu,Lost Civilization,Transgender,Coastal,Wrestling,Dungeon,Football,Fashion,Espionage,Swimming,Succubus,Classic Literature,Anachronism,Body Swapping,Economics,Surfing,Death Game,Yakuza,Snowscape,Cultivation,Gangs,Superhero,Torture,Space,Astronomy,Environmental,Card Battle,Police,Makeup,Battle Royale,Gambling,Agriculture,Calligraphy,Asexual,Unrequited Love,Dystopian,Cars,Fishing,Band,Cute Boys Doing Cute Things,Office,Software Development,Real Robot,Athletics,Boarding School,Rehabilitation,Cyborg,Ships,Agender,Pirates,Boxing,Denpa,Tennis,Shogi,Volleyball,Konbini,Scuba Diving,Judo,Pandemic,Biographical,Chuunibyou,Basketball,Teens' Love,Steampunk,Vikings,Proxy Battle,Trains,Class Struggle,Cyberpunk,Mixed Gender Harem,Mountaineering,Mopeds,Noir,Mahjong,Homeless,VTuber,Kids,Cycling,Board Game,Primarily Animal Cast,Ice Skating,Golf,Fitness,Spearplay,Triads,Ero Guro,Nun,Augmented Reality,Veterinarian,Time Loop,Badminton,Dullahan,Non-fiction,Matriarchy,Fencing,Dinosaurs,Circus,Airsoft,Acrobatics,Poker,Filmmaking,Table Tennis,Kingdom Management,Inn,Chimera,Advertisement,Horticulture,Natural Disaster,Puppetry,Rakugo,Sumo,Go,American Football,Skateboarding,Cheerleading,Ancient China,Achromatic,CGI,Parkour,Firefighters,Karuta,Rugby,start_date_days,end_date_days
98009,Links,Links,FINISHED,2014-12-10,8.0,1.0,8.0,17.0,53,92,217,193,145,64,82,908,1334,20,21,40,ORIGINAL,1.0,JP,,,,,,,2014-12-10,8.0,,,,,,,,60.0,79.0,,,,,,,,,,,,,,,,,,,,,,79.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.0,,20.0,,,,,,30.0,,,,,79.0,79.0,,,,,,20.0,,,79.0,,,,,,,,,,20.0,,,,,,,,,,,,,,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.0,,,,,,,,,,,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23719,23719.0
100192,,Isekai desu ga Mamono Saibai shiteimasu.,FINISHED,2017-05-21,7.0,10.0,32.0,44.0,118,158,148,65,30,16,1096,345,601,232,92,14,LIGHT_NOVEL,1.0,JP,,,,,,,2020-09-21,,,,1.0,,,,,,,,,,,,1.0,,,1.0,1.0,,40.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,20.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,66.0,,,30.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24612,25831.0
104120,,Alcafus,FINISHED,2018-07-09,11.0,17.0,39.0,68.0,116,149,107,33,27,16,862,572,672,178,84,15,ORIGINAL,,JP,,,,,,,2021-02-09,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,66.0,,,,,,,,,,66.0,,,,,1.0,,,,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.0,,,70.0,1.0,,,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25026,25972.0
110329,Dear Sa-chan,"Sacchan, Boku wa.",FINISHED,2019-07-03,45.0,43.0,65.0,109.0,127,172,152,100,52,29,250,774,1187,111,48,32,ORIGINAL,1.0,JP,,,,,,,2020-10-07,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25385,25847.0
31908,,Hatsukoi Limited,FINISHED,2007-10-01,3.0,5.0,26.0,19.0,60,133,210,216,113,29,144,1021,1094,64,48,18,,1.0,JP,79.0,,,,,,2008-05-23,4.0,17.0,4.0,,,,,,,,,79.0,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21092,21327.0
45037,Saturn Apartments,Dosei Mansion,FINISHED,2005-11-25,1.0,1.0,5.0,12.0,22,30,100,114,61,21,210,1612,391,70,88,46,ORIGINAL,,JP,,,,,,,2011-06-25,2.0,6.0,,,,,,,70.0,,,,,,,,,,,,1.0,,,,,79.0,,,,,,,,,,,,,,30.0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.0,,,,,,,,,,66.0,,,,,,,,,,,,,,,,40.0,,79.0,,,,,,,,,,,79.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20417,22455.0
101223,,Tomogui Kyoushitsu,FINISHED,2017-09-17,64.0,57.0,76.0,130.0,143,172,106,59,29,9,252,811,1184,99,25,19,ORIGINAL,,JP,76.0,,46.0,,,,2019-01-05,,,,,1.0,1.0,,,70.0,,,46.0,,,,,,,,,,,,,,,,,,,,,,,,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,,,,,,60.0,,,,,,,,,,,,,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,48.0,,,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.0,,,,,,,,,,,,,,,,,,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24731,25206.0
49844,,Mouryou no Yurikago,FINISHED,2010-04-16,9.0,13.0,31.0,45.0,81,153,256,194,79,14,202,894,1143,76,57,19,ORIGINAL,,JP,,,,,,,2012-08-17,2.0,10.0,,1.0,1.0,,,,,,,,79.0,,,,,,,,,,,,,79.0,,,,,,,,,,70.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,40.0,,,,,,,79.0,,,,,,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22020,22874.0
101640,The White Cat's Revenge as Plotted from the Dragon King's Lap,Fukushuu wo Chikatta Shironeko wa Ryuuou no Hiza no Ue de Damin wo Musaboru,RELEASING,2017-08-25,4.0,1.0,5.0,13.0,32,53,109,119,81,39,1394,636,20,136,186,52,LIGHT_NOVEL,1.0,JP,,79.0,,79.0,,,,2.0,1.0,,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,,,,,,,79.0,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,,,,,79.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24708,
47368,BLAME! Academy and So On,Blame! Gakuen And So On,FINISHED,2008-09-22,21.0,18.0,48.0,71.0,178,236,263,133,54,26,105,653,1563,23,29,10,ORIGINAL,,JP,60.0,,,,,,2008-09-22,2.0,,,1.0,1.0,,,,,,,,,,,,,,2.0,,,,,,,60.0,,,,,,,,,,,,30.0,,,,,1.0,,,,,,,70.0,1.0,,,,70.0,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,50.0,,,,,,,,79.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21449,21449.0
31344,Ode to Kirihito,Kirihito Sanka,FINISHED,1970-04-10,1.0,4.0,7.0,8.0,35,62,146,182,149,49,66,1390,868,19,31,62,ORIGINAL,,JP,,,,,,,1971-12-25,2.0,6.0,,,,,,,,,,,53.0,,,,,,,,,,,,,73.0,,,,,,,,,,40.0,,53.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,60.0,,,,,,,,,,,,,,,,,,,,20.0,,79.0,,,,,,,,,,,,,,,,,,,,,66.0,,,,66.0,,,,,,,,,,,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7404,8028.0
133013,Sacrificed,Jemulhwangnyeonim,FINISHED,2021-04-24,4.0,7.0,8.0,17.0,53,92,129,86,55,25,949,641,362,254,168,29,OTHER,1.0,KR,,,,60.0,,20.0,2023-06-23,,,,,,,,,,,,,,20.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.0,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,60.0,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26046,26836.0
30421,Pastel,Pastel,FINISHED,2002-11-17,3.0,5.0,17.0,30.0,44,88,130,122,64,38,610,1102,203,231,229,20,ORIGINAL,1.0,JP,,,,,,,2017-01-20,2.0,22.0,,,,,,,,,,79.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19313,24491.0
103801,,Kusanagi-sensei wa Tamesareteiru,FINISHED,2017-09-05,7.0,5.0,9.0,25.0,67,117,141,79,49,16,852,736,511,168,109,24,ORIGINAL,1.0,JP,84.0,,,,,,2019-10-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,30.0,,,,,,,,,,,,,,,,,97.0,,,,,,,,,88.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24719,25494.0
116931,Miss Kusakabe,Kusakabe-san,FINISHED,2020-03-27,152.0,97.0,110.0,180.0,215,172,102,45,24,12,19,456,1898,1,4,10,ORIGINAL,1.0,JP,,,,,,20.0,2020-03-27,2.0,,,,,,,,20.0,,,,,,,,,,,,1.0,,,,,79.0,,,,,,,,,,,,80.0,,,,,,1.0,,,,,20.0,,,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25653,25653.0
119644,Head Over Heels,Hayandere,FINISHED,2018-11-24,37.0,31.0,40.0,52.0,105,141,121,64,42,35,395,850,831,206,96,42,ORIGINAL,1.0,KR,65.0,,76.0,,,20.0,2020-03-29,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.0,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,,,,,,,,,,,90.0,,,50.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,79.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25164,25655.0
140961,,Yankee JK Ayaka-san no Jakuten  ,FINISHED,2021-08-01,,4.0,14.0,15.0,47,138,223,139,64,39,606,689,987,65,31,37,ORIGINAL,1.0,JP,73.0,,,40.0,,79.0,2022-09-08,,,,,,,,,40.0,,,,,,,,,,,,1.0,,,40.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26145,26548.0
100754,Miss Kobayashi's Dragon Maid: Kanna's Daily Life,Kobayashi-san Chi no Maid Dragon: Kanna no Nichijou,RELEASING,2016-12-24,5.0,2.0,7.0,6.0,32,43,104,132,68,41,1001,1003,65,127,185,39,ORIGINAL,,JP,,,,79.0,,,,2.0,9.0,6.0,,,,,,,,,,,,,,,,1.0,1.0,1.0,79.0,,79.0,,66.0,,,,,,,60.0,,,,,,,20.0,,2.0,1.0,,,,,79.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,40.0,,,,,,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24464,
131287,,Kimi to Picopico,FINISHED,2021-03-28,4.0,3.0,12.0,13.0,53,83,182,129,67,16,672,850,710,87,62,36,ORIGINAL,1.0,JP,,,,46.0,,,2023-05-14,,,,,,,,,73.0,,,20.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,79.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26019,26796.0
144737,The Frost Flower Knight,Eoreumkkot Gisa,FINISHED,2022-01-15,10.0,9.0,14.0,15.0,46,68,134,100,64,21,1353,530,128,234,136,49,OTHER,1.0,KR,,,,73.0,,,2024-04-05,1.0,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,40.0,,,60.0,,,,,,40.0,,,,,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,79.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26312,27123.0
74733,,Sword Art Online: Fairy Dance,FINISHED,2012-04-10,27.0,19.0,39.0,42.0,96,128,185,162,119,71,240,723,1258,81,80,34,LIGHT_NOVEL,,JP,,,,,,,2014-04-10,3.0,16.0,6.0,1.0,,,,,,,,,,,,1.0,1.0,1.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,2.0,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22745,23475.0
35114,,Romance Dawn,FINISHED,1996-08-04,3.0,4.0,13.0,29.0,126,257,417,215,108,48,28,363,1976,5,13,15,ORIGINAL,,JP,,,,20.0,,,1996-08-04,3.0,,,1.0,,,,,66.0,,,79.0,,,,1.0,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.0,,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17017,17017.0
86673,,Kiriko,FINISHED,2014-08-25,35.0,46.0,76.0,130.0,211,243,171,59,32,9,88,786,1482,14,15,14,ORIGINAL,,JP,73.0,,72.0,,,,2014-12-25,,,,,1.0,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,79.0,,,,,,,,,,80.0,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,80.0,,,,,,,,,,,,,,,,,,,80.0,,,,,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23612,23734.0
150104,It's Not Your Baby!,Neoui Aiga Aniya,RELEASING,2022-05-20,8.0,7.0,7.0,8.0,32,74,83,76,83,36,1411,608,12,181,174,52,OTHER,1.0,KR,,,,66.0,,50.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,,20.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26437,
